created at,tweet,retweet,favorite,sentiment
2019-06-07 21:10:14,"Floral Embroidered Loose Blouse $13.60 https://t.co/ACoSpMz2Iu
#fashion|#electronics|#sport|#lifestyle https://t.co/VTpYPDHNZd",0,0,negative
2019-06-07 21:04:37,"Where are my amazing followers from? Please write the name of your country or state
.
.
.
#fitness #gym #fit… https://t.co/WMpndKah0P",7,44,positive
2019-06-07 21:02:19,"Its time to get active 🏃🏾
learn  about olympic values 📚 and discover 🌎🏟 new sports 
We're celebrating #OlympicDay !… https://t.co/Cz3K4c5uQP",1,2,positive
2019-06-07 21:00:32,Happy Weekend! - #jufitnessloft #jufitness #fitness #gym #fit #workout #motivation #fitnessmotivation #bodybuilding… https://t.co/H1RHg4FPqN,0,3,positive
2019-06-07 20:53:04,Belgium’s Hazard joins Real Madrid for Zidane re-build https://t.co/uFg5rD08xj #Sport #Chelsea #Football,0,0,positive
2019-06-07 20:52:11,"Well Well Well, what do we-hee-hoo have here?

Read more: https://t.co/h1XzVfL6Pe

#funny #meme #facts #news #viral… https://t.co/ln1Ir703Qs",1,4,positive
2019-06-07 20:50:18,Ireland 1 all draw against Denmark I'll take that result come on Ireland 🇮🇪🇮🇪😃😃⚽️⚽️ #Ireland #DENIRL #happy #goal… https://t.co/4yED3vKbDh,0,1,positive
2019-06-07 20:47:55,Soooo Sport and Go is the new Energy 😉 #WakayaPerfection  #Sport&amp;Go #TropicalGingerTwistFlavor  #BulaBobble https://t.co/XjUKe0E8uI,0,0,positive
2019-06-07 20:44:37,I need a gym partner 💪🏻 #fitness #gym #fit #workout #motivation #fitnessmotivation #training #fitfam #health #love… https://t.co/jeoYa8GhLv,0,5,positive
2019-06-07 20:44:00,Foldable Static Electrostatic Clothing Lint Dust Remover Roller Portable Clothes Pets Hair Fur Sweeper Cleaner Brus… https://t.co/2Onnq0NIgJ,0,0,positive
2019-06-07 20:43:04,Spanish newspaper #sport reporting that Carrasco is close to joining #Arsenal ! #afc https://t.co/l9HcP6P7yT https://t.co/m5Upc9OhQK,1,1,neutral
2019-06-07 20:43:02,"Thinking of uni? Explore our friendly #UWTSD #Carmarthen campus, July 6. Discover our wide range of courses &amp; book… https://t.co/sGJUveI2fh",0,1,positive
2019-06-07 20:38:36,RARE ADIDAS #NBA FINALS HAT CAP BLACK ADJUSTABLE THE PERFECT FATHERS DAT GIFT!🔥 https://t.co/VsvAhPond0 #sport https://t.co/POhY12McrR,1,1,positive
2019-06-07 20:36:12,"Sarkodie - Legend feat. Joey B
#PressPlay #Sarkodie #JoeyB #Legend #IbCity #AfroPop #AfroBeats #newmovies #Trending… https://t.co/0oNUdy4VXy",0,1,neutral
2019-06-07 20:36:11,"Modern male problems

Read more: https://t.co/T8BRXi72Nh

#funny #meme #facts #news #viral #trending #fortnite #F… https://t.co/RRSwrREAhP",0,1,positive
2019-06-07 20:32:04,"F100_UK at lyddcircuit. Weekend with f100_90s .
.
#InternetRacingSchool
#motorsports #racing #karting #kartrace… https://t.co/Ym4rzEYthv",0,0,neutral
2019-06-07 20:30:27,That’s the spirit! #sport #discipline #wezijnnietvansuiker https://t.co/am7HaqNPOO,1,1,neutral
2019-06-07 20:30:00,How sporting 'freak' @ashbar96 overcame burnout and gave up a second career in cricket to reach the French Open fin… https://t.co/7JaiXvCgqW,3,4,neutral
2019-06-07 20:29:25,"Swim #swimming 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
. 
. 
.
#interiordesign #photographer #instag… https://t.co/LrGwegJSmr",0,0,neutral
2019-06-07 20:29:05,"Becoming a real #Boxing fan takes years of watching #Sport.  Not giving up on it, when it wasn’t popular, when Ever… https://t.co/menoABncxT",0,0,positive
2019-06-07 20:27:14,The Beauty Queen gurbuzasli 💙  #aslihangürbüz #AslıhanGurbuz #Aslıhan #aslihangurbuz #AslıhanGürbüz #Mavi #sport… https://t.co/iV6FzKJ4m7,0,0,neutral
2019-06-07 20:24:44,"GolfSixes Cascais: Thongchai Jaidee hits a hole in one - https://t.co/2CgBq4WrT6
#LiveSportToday #Sport #Scores",0,0,neutral
2019-06-07 20:24:12,"A new client have been subscribed And Win With Us 🔔
🎉Congratulations🎉
  contact us For more information  #bet365… https://t.co/yifKBYtlC7",0,2,positive
2019-06-07 20:24:10,"Amazing effort

Read more: https://t.co/aDpIwWUcjz

#funny #meme #facts #news #viral #trending #fortnite #F… https://t.co/6aAzJPzAwM",0,1,positive
2019-06-07 20:24:04,"⚡📸😍The battle is with yourself. 📸Canon 7D Mark II - TAMRON 17-50
.
.
.
.
#olympic #olympics #usa #training #fitness… https://t.co/OZcjwvoN90",0,1,neutral
2019-06-07 20:23:17,"📺1000s OF CHANNELS
📡PPV
⚽️3PM KICK OFFS
🎬MOVIE CHANNELS
🎭AMAZING QUAILTY
📺FHD,FH,SD
📽VOD
1, 6 and 12 month options… https://t.co/WldISJd1xX",0,0,neutral
2019-06-07 20:17:43,#sport #sportoutfit 2 Pcs Men's Full Toe Non Slip Yoga Socks https://t.co/FvpmvWEMRf,0,0,positive
2019-06-07 20:15:54,New 4 Inch 40 Teeth Circular Saw Blade Acrylic Plastic Woodworking Cutting Blade Tungsten Steel Alloy Hand Tools… https://t.co/7ac4vjQrUL,0,1,negative
2019-06-07 20:13:12,10 10 stinking 10 months old today people. #LoganRow #dadlife #cameraham #sport #10months https://t.co/W5nMaf6yPi,0,0,positive
2019-06-07 20:10:08,Dolphins cheerleader 💪 https://t.co/miQWGqZBZU 💪 #hotties #babes #fitness #beauty #cheerleaders #training #sport https://t.co/5njChHsu1T,0,2,neutral
2019-06-07 20:03:12,"Getting to close to a wild fox

Read more: https://t.co/bUZo3zyQ1O

#funny #meme #facts #news #viral #trending… https://t.co/9z35HhI6P1",0,0,positive
2019-06-07 20:02:19,"Ralph Lauren Polo Shirt S/S Mens 
#ralphlauren #polobyralphlauren
#mensclothing #vintagefashion 
#vintageclothing… https://t.co/H9fAst9rgY",0,0,neutral
2019-06-07 20:02:15,CARPRIE Game Mouse Ergonomic 1600 DPI Optical USB LED Wired Mice For PC Laptop Computer Jan18 Factory price… https://t.co/CzWSSwnazL,0,0,negative
2019-06-07 20:01:53,Sports performance analysis. A high focus on what went right as well as what went wrong. Safety science take heed… https://t.co/2ekLMSLI2O,0,5,negative
2019-06-07 20:01:25,The only way to prove that you’re a good sport is to lose.– Ernie Banks #sport #quote,0,0,positive
2019-06-07 19:58:20,Just in case you missed me speaking live on @euronews #FIFAWWC2019 #gender #sport #GenderPayGap @OU_Sport… https://t.co/i67AiExjSL,4,6,positive
2019-06-07 19:55:06,#SUP SUP Board VIAMARE 330 cm inflatable / Stand up Paddleboard aufblasbar https://t.co/7H9WJEsWSs #StandUpPaddle #sport #paddleboarding,0,0,neutral
2019-06-07 19:50:31,"How to change your Instagram username?
(English Subtitles Available)

Video: https://t.co/fQKIq1hVlj

#instagram… https://t.co/IahsHVbQWy",0,0,neutral
2019-06-07 19:49:00,"thx
RT @gloriawalthour: Are u into #sports? Are u a #singer? Find out why @vernsanders thinks #Choir is essentially… https://t.co/KX8d7k2rMn",1,0,neutral
